Time,Wave Gen Out,In EncoderPos,In Pressure1 Raw,In Pressure2 Raw,In Pressure3 Raw,In Pressure4 Raw,In Pressure5 Raw,Spl Loop Demand,In SpoolPos,CAN Sys PDO3 Input4,CAN Sys PDO4 Input1,CAN Sys PDO4 Input2,CAN Sys PDO4 Input3,CAN Sys PDO4 Input4,In Pressure1,In Pressure2,In Pressure3,In Pressure4,In Pressure5
0.4520,4.002796173095703,0.3250007629394531,2097.0,2053.0,2191.0,2170.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.4258,0.245,103.62
0.4530,3.9451470375061035,0.3250007629394531,2095.0,2054.0,2189.0,2170.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,2.9364,0.245,98.43900000000001
0.4540,3.8873398303985596,0.3250007629394531,2098.0,2054.0,2190.0,2172.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.1811,0.735,103.62
0.4550,3.829381227493286,0.3250007629394531,2097.0,2053.0,2192.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.6705,0.49,103.62
0.4560,3.7712714672088623,0.3250007629394531,2096.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,2.9364,0.49,103.62
0.4570,3.713012933731079,0.3250007629394531,2097.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.245,98.43900000000001
0.4580,3.6546077728271484,0.3250007629394531,2097.0,2056.0,2192.0,2171.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.9688,3.6705,0.49,113.982
0.4590,3.5960583686828613,0.3250007629394531,2095.0,2054.0,2191.0,2170.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,3.4258,0.245,108.801
0.4600,3.537367343902588,0.3250007629394531,2096.0,2053.0,2190.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.49,98.43900000000001
0.4610,3.478536367416382,0.3250007629394531,2098.0,2053.0,2192.0,2172.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.6705,0.735,98.43900000000001
0.4620,3.4195683002471924,0.3250007629394531,2098.0,2056.0,2192.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.6705,0.735,113.982
0.4630,3.3604626655578613,0.3250007629394531,2095.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,3.1811,0.245,98.43900000000001
0.4640,3.30122709274292,0.3250007629394531,2096.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.245,98.43900000000001
0.4650,3.241860866546631,0.3250007629394531,2097.0,2055.0,2192.0,2171.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,3.6705,0.49,108.801
0.4660,3.1823670864105225,0.3250007629394531,2096.0,2053.0,2189.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,2.9364,0.245,98.43900000000001
0.4670,3.1227471828460693,0.3250007629394531,2098.0,2053.0,2191.0,2172.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.735,98.43900000000001
0.4680,3.063004493713379,0.3250007629394531,2096.0,2053.0,2189.0,2169.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,2.9364,0.0,103.62
0.4690,3.003140687942505,0.3250007629394531,2096.0,2054.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.49,103.62
0.4700,2.9431583881378174,0.3250007629394531,2099.0,2054.0,2190.0,2172.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.1811,0.735,108.801
0.4710,2.8830599784851074,0.3250007629394531,2097.0,2053.0,2189.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,2.9364,0.245,103.62
0.4720,2.822847843170166,0.3250007629394531,2096.0,2053.0,2189.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,2.9364,0.245,103.62
0.4730,2.7625222206115723,0.3250007629394531,2094.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,0.7218,1.4766000000000001,2.9364,0.49,103.62
0.4740,2.702089309692383,0.3250007629394531,2097.0,2054.0,2192.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.6705,0.49,103.62
0.4750,2.641550064086914,0.3250007629394531,2096.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.245,98.43900000000001
0.4760,2.580906391143799,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2051.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,108.801
0.4770,2.5201609134674072,0.3250007629394531,2100.0,2055.0,2192.0,2172.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,2.1654,1.7227000000000001,3.6705,0.735,108.801
0.4780,2.4593160152435303,0.3250007629394531,2096.0,2055.0,2190.0,2172.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.7227000000000001,3.1811,0.735,103.62
0.4790,2.398374319076538,0.3250007629394531,2096.0,2054.0,2192.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.6705,0.49,103.62
0.4800,2.3373374938964844,0.3250007629394531,2097.0,2056.0,2192.0,2171.0,2053.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.9688,3.6705,0.49,119.163
0.4810,2.2762086391448975,0.3250007629394531,2097.0,2056.0,2190.0,2172.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.9688,3.1811,0.735,108.801
0.4820,2.2149877548217773,0.3250007629394531,2098.0,2053.0,2191.0,2171.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.49,98.43900000000001
0.4830,2.153681755065918,0.3250007629394531,2094.0,2053.0,2190.0,2169.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.7218,1.2305000000000001,3.1811,0.0,98.43900000000001
0.4840,2.0922904014587402,0.3250007629394531,2099.0,2054.0,2190.0,2173.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.1811,0.98,108.801
0.4850,2.0308167934417725,0.3250007629394531,2098.0,2052.0,2193.0,2171.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,0.9844,3.9152,0.49,98.43900000000001
0.4860,1.969262957572937,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,98.43900000000001
0.4870,1.9076313972473145,0.3250007629394531,2097.0,2053.0,2189.0,2170.0,2048.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,2.9364,0.245,93.258
0.4880,1.8459246158599854,0.3250007629394531,2098.0,2053.0,2190.0,2173.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.1811,0.98,103.62
0.4890,1.7841447591781616,0.3250007629394531,2098.0,2054.0,2194.0,2173.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,4.1599,0.98,108.801
0.4900,1.7222946882247925,0.3250007629394531,2097.0,2052.0,2190.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.49,98.43900000000001
0.4910,1.6603742837905884,0.3250007629394531,2097.0,2052.0,2191.0,2170.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.4258,0.245,98.43900000000001
0.4920,1.5983905792236328,0.3250007629394531,2096.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.245,103.62
0.4930,1.536344051361084,0.3250007629394531,2098.0,2054.0,2192.0,2172.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.6705,0.735,108.801
0.4940,1.4742364883422852,0.3250007629394531,2099.0,2053.0,2191.0,2171.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.4258,0.49,108.801
0.4950,1.4120709896087646,0.3250007629394531,2097.0,2054.0,2190.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.49,103.62
0.4960,1.3498497009277344,0.3250007629394531,2098.0,2054.0,2193.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.9152,0.735,113.982
0.4970,1.2875752449035645,0.3250007629394531,2098.0,2055.0,2189.0,2171.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,2.9364,0.49,108.801
0.4980,1.2252498865127563,0.3250007629394531,2096.0,2053.0,2189.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,2.9364,0.245,98.43900000000001
0.4990,1.1628761291503906,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,103.62
0.5000,1.1004565954208374,0.3250007629394531,2097.0,2055.0,2191.0,2171.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,3.4258,0.49,108.801
0.5010,1.0379911661148071,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,103.62
0.5020,0.9754871129989624,0.3250007629394531,2096.0,2053.0,2192.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.6705,0.245,98.43900000000001
0.5030,0.9129446148872375,0.3250007629394531,2096.0,2054.0,2189.0,2169.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,2.9364,0.0,103.62
0.5040,0.8503660559654236,0.3250007629394531,2096.0,2054.0,2192.0,2173.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.6705,0.98,98.43900000000001
0.5050,0.7877539396286011,0.3250007629394531,2097.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.49,103.62
0.5060,0.7251107692718506,0.3250007629394531,2098.0,2053.0,2191.0,2171.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.49,98.43900000000001
0.5070,0.6624389290809631,0.3250007629394531,2097.0,2052.0,2191.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.4258,0.49,98.43900000000001
0.5080,0.5997409820556641,0.3250007629394531,2101.0,2055.0,2191.0,2172.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,2.406,1.7227000000000001,3.4258,0.735,108.801
0.5090,0.5370193123817444,0.3250007629394531,2098.0,2053.0,2191.0,2170.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.245,98.43900000000001
0.5100,0.4742741286754608,0.3250007629394531,2096.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.245,103.62
0.5110,0.411512553691864,0.3250007629394531,2100.0,2055.0,2193.0,2171.0,2051.0,-1.69140625,0.2890625,0.0,0.0,0.0,0.0,0.0,2.1654,1.7227000000000001,3.9152,0.49,108.801
0.5120,0.3487347960472107,0.3250007629394531,2100.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,2.1654,1.4766000000000001,2.9364,0.49,103.62
0.5130,0.2859432101249695,0.3250007629394531,2097.0,2053.0,2190.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.49,98.43900000000001
0.5140,0.2231404036283493,0.3250007629394531,2100.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,2.1654,1.4766000000000001,3.4258,0.245,103.62
0.5150,0.16032874584197998,0.3250007629394531,2100.0,2055.0,2190.0,2170.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,2.1654,1.7227000000000001,3.1811,0.245,108.801
0.5160,0.09751077741384506,0.3250007629394531,2098.0,2052.0,2191.0,2173.0,2048.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,0.9844,3.4258,0.98,93.258
0.5170,0.03468896076083183,0.3250007629394531,2096.0,2054.0,2190.0,2169.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.0,103.62
0.5180,-0.02814376726746559,0.3250007629394531,2097.0,2054.0,2190.0,2168.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,-0.245,98.43900000000001
0.5190,-0.09098253399133682,0.3250007629394531,2097.0,2055.0,2194.0,2172.0,2052.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,4.1599,0.735,113.982
0.5200,-0.15382008254528046,0.3250007629394531,2096.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.245,98.43900000000001
0.5210,-0.2166515737771988,0.3250007629394531,2096.0,2055.0,2190.0,2170.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.7227000000000001,3.1811,0.245,98.43900000000001
0.5220,-0.27947449684143066,0.3250007629394531,2099.0,2054.0,2192.0,2172.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.6705,0.735,108.801
0.5230,-0.3422863781452179,0.3250007629394531,2099.0,2056.0,2192.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.9688,3.6705,0.735,113.982
0.5240,-0.4050847589969635,0.3250007629394531,2099.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.1811,0.245,103.62
0.5250,-0.4678671360015869,0.3250007629394531,2096.0,2054.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.49,103.62
0.5260,-0.5306310653686523,0.3250007629394531,2097.0,2053.0,2192.0,2171.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.6705,0.49,108.801
0.5270,-0.5933740139007568,0.3250007629394531,2097.0,2054.0,2189.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,2.9364,0.735,113.982
0.5280,-0.6560934782028198,0.3250007629394531,2096.0,2053.0,2190.0,2169.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.0,98.43900000000001
0.5290,-0.7187870740890503,0.3250007629394531,2100.0,2053.0,2190.0,2171.0,2048.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,2.1654,1.2305000000000001,3.1811,0.49,93.258
0.5300,-0.7814522981643677,0.3250007629394531,2096.0,2055.0,2191.0,2171.0,2050.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.203,1.7227000000000001,3.4258,0.49,103.62
0.5310,-0.8440866470336914,0.3250007629394531,2098.0,2052.0,2192.0,2172.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,0.9844,3.6705,0.735,103.62
0.5320,-0.9066876769065857,0.3250007629394531,2096.0,2054.0,2190.0,2170.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.245,108.801
0.5330,-0.96925288438797,0.3250007629394531,2096.0,2053.0,2190.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.49,98.43900000000001
0.5340,-1.0317797660827637,0.3250007629394531,2098.0,2054.0,2193.0,2171.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.9152,0.49,108.801
0.5350,-1.0942660570144653,0.3250007629394531,2095.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.9624,1.2305000000000001,3.1811,0.49,103.62
0.5360,-1.1567089557647705,0.3250007629394531,2098.0,2052.0,2190.0,2171.0,2048.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,0.9844,3.1811,0.49,93.258
0.5370,-1.2191063165664673,0.3250007629394531,2098.0,2054.0,2192.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.6705,0.245,103.62
0.5380,-1.2814555168151855,0.3250007629394531,2098.0,2056.0,2192.0,2170.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.6705,0.245,108.801
0.5390,-1.3437539339065552,0.3250007629394531,2097.0,2053.0,2191.0,2172.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.4258,0.735,98.43900000000001
0.5400,-1.4059995412826538,0.3250007629394531,2096.0,2053.0,2190.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.49,98.43900000000001
0.5410,-1.4681893587112427,0.3250007629394531,2097.0,2052.0,2190.0,2172.0,2049.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.735,98.43900000000001
0.5420,-1.5303213596343994,0.3250007629394531,2097.0,2053.0,2194.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,4.1599,0.245,103.62
0.5430,-1.592392921447754,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,103.62
0.5440,-1.6544015407562256,0.3250007629394531,2096.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.245,98.43900000000001
0.5450,-1.716342568397522,0.3250007629394531,2100.0,2053.0,2192.0,2170.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,2.1654,1.2305000000000001,3.6705,0.245,98.43900000000001
0.5460,-1.7782180309295654,0.3250007629394531,2095.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,3.4258,0.49,103.62
0.5470,-1.840023398399353,0.3250007629394531,2099.0,2053.0,2191.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.4258,0.245,98.43900000000001
0.5480,-1.9017560482025146,0.3250007629394531,2097.0,2052.0,2191.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.4258,0.245,98.43900000000001
0.5490,-1.9634134769439697,0.3250007629394531,2098.0,2054.0,2191.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.735,113.982
0.5500,-2.024993658065796,0.3250007629394531,2095.0,2055.0,2189.0,2170.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.9624,1.7227000000000001,2.9364,0.245,108.801
0.5510,-2.086493730545044,0.3250007629394531,2097.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.49,103.62
0.5520,-2.1479110717773438,0.3250007629394531,2099.0,2053.0,2191.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.4258,0.245,103.62
0.5530,-2.2092440128326416,0.3250007629394531,2097.0,2054.0,2190.0,2171.0,2049.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.49,98.43900000000001
0.5540,-2.2704896926879883,0.3250007629394531,2098.0,2054.0,2191.0,2173.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.98,108.801
0.5550,-2.3316454887390137,0.3250007629394531,2096.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.245,98.43900000000001
0.5560,-2.392709493637085,0.3250007629394531,2097.0,2052.0,2192.0,2171.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.6705,0.49,98.43900000000001
0.5570,-2.453678607940674,0.3250007629394531,2097.0,2054.0,2192.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.6705,0.245,103.62
0.5580,-2.5145509243011475,0.3250007629394531,2098.0,2054.0,2189.0,2173.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,2.9364,0.98,103.62
0.5590,-2.575324058532715,0.3250007629394531,2095.0,2052.0,2189.0,2169.0,2048.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,0.9624,0.9844,2.9364,0.0,93.258
0.5600,-2.635995864868164,0.3250007629394531,2098.0,2053.0,2191.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.49,103.62
0.5610,-2.6965630054473877,0.3250007629394531,2097.0,2056.0,2191.0,2171.0,2052.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.9688,3.4258,0.49,113.982
0.5620,-2.757023811340332,0.3250007629394531,2097.0,2054.0,2190.0,2172.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.735,103.62
0.5630,-2.817375659942627,0.3250007629394531,2098.0,2053.0,2191.0,2169.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.0,103.62
0.5640,-2.8776166439056396,0.3250007629394531,2096.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.245,98.43900000000001
0.5650,-2.9377434253692627,0.3250007629394531,2097.0,2053.0,2193.0,2172.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.9152,0.735,98.43900000000001
0.5660,-2.9977545738220215,0.3250007629394531,2097.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.4258,0.49,103.62
0.5670,-3.0576469898223877,0.3250007629394531,2097.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.245,98.43900000000001
0.5680,-3.1174192428588867,0.3250007629394531,2099.0,2054.0,2191.0,2172.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.4258,0.735,103.62
0.5690,-3.177067995071411,0.3250007629394531,2098.0,2053.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.49,103.62
0.5700,-3.236591339111328,0.3250007629394531,2098.0,2053.0,2191.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.245,98.43900000000001
0.5710,-3.2959845066070557,0.3250007629394531,2095.0,2051.0,2190.0,2170.0,2047.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,0.9624,0.7383000000000001,3.1811,0.245,88.077
0.5720,-3.3552498817443848,0.3250007629394531,2097.0,2052.0,2191.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.4258,0.49,98.43900000000001
0.5730,-3.4143826961517334,0.3250007629394531,2097.0,2056.0,2192.0,2172.0,2053.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.9688,3.6705,0.735,119.163
0.5740,-3.4733805656433105,0.3250007629394531,2098.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.1811,0.49,103.62
0.5750,-3.5322415828704834,0.3250007629394531,2096.0,2052.0,2190.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,0.9844,3.1811,0.49,98.43900000000001
0.5760,-3.5909628868103027,0.3250007629394531,2097.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.4258,0.245,103.62
