Time,Wave Gen Out,In EncoderPos,In Pressure1 Raw,In Pressure2 Raw,In Pressure3 Raw,In Pressure4 Raw,In Pressure5 Raw,Spl Loop Demand,In SpoolPos,CAN Sys PDO3 Input4,CAN Sys PDO4 Input1,CAN Sys PDO4 Input2,CAN Sys PDO4 Input3,CAN Sys PDO4 Input4,In Pressure1,In Pressure2,In Pressure3,In Pressure4,In Pressure5
0.1240,6.202206134796143,0.3250007629394531,2096.0,2053.0,2192.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.6705,0.245,103.62
0.1250,6.251371383666992,0.3250007629394531,2096.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.245,103.62
0.1260,6.300290107727051,0.3250007629394531,2097.0,2052.0,2190.0,2172.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.735,98.43900000000001
0.1270,6.348958969116211,0.3250007629394531,2099.0,2052.0,2190.0,2170.0,2048.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.9248,0.9844,3.1811,0.245,93.258
0.1280,6.397378444671631,0.3250007629394531,2097.0,2053.0,2192.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.6705,0.49,103.62
0.1290,6.445544242858887,0.3250007629394531,2094.0,2055.0,2190.0,2170.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.7218,1.7227000000000001,3.1811,0.245,108.801
0.1300,6.4934563636779785,0.3250007629394531,2098.0,2054.0,2192.0,2172.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.6705,0.735,103.62
0.1310,6.541111946105957,0.3250007629394531,2097.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.4258,0.49,103.62
0.1320,6.588509559631348,0.3250007629394531,2098.0,2054.0,2191.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.735,113.982
0.1330,6.635646820068359,0.3250007629394531,2098.0,2054.0,2190.0,2173.0,2050.0,-1.69140625,0.2890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.1811,0.98,103.62
0.1340,6.682521820068359,0.3250007629394531,2094.0,2054.0,2192.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,0.7218,1.4766000000000001,3.6705,0.49,103.62
0.1350,6.729133129119873,0.3250007629394531,2097.0,2055.0,2191.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,3.4258,0.49,103.62
0.1360,6.775478839874268,0.3250007629394531,2097.0,2053.0,2189.0,2172.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,2.9364,0.735,103.62
0.1370,6.821556568145752,0.3250007629394531,2100.0,2053.0,2191.0,2172.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,2.1654,1.2305000000000001,3.4258,0.735,103.62
0.1380,6.867365837097168,0.3250007629394531,2096.0,2054.0,2192.0,2171.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.6705,0.49,103.62
0.1390,6.912903785705566,0.3250007629394531,2096.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.245,103.62
0.1400,6.958168983459473,0.3250007629394531,2099.0,2055.0,2189.0,2171.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.9248,1.7227000000000001,2.9364,0.49,108.801
0.1410,7.003159046173096,0.3250007629394531,2098.0,2052.0,2192.0,2172.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,0.9844,3.6705,0.735,98.43900000000001
0.1420,7.047872543334961,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,103.62
0.1430,7.092307090759277,0.3250007629394531,2098.0,2056.0,2191.0,2171.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.4258,0.49,108.801
0.1440,7.136463165283203,0.3250007629394531,2095.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,3.1811,0.245,98.43900000000001
0.1450,7.180336952209473,0.3250007629394531,2096.0,2052.0,2190.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,0.9844,3.1811,0.245,103.62
0.1460,7.223926544189453,0.3250007629394531,2096.0,2053.0,2189.0,2170.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,2.9364,0.245,108.801
0.1470,7.2672319412231445,0.3250007629394531,2099.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.1811,0.245,98.43900000000001
0.1480,7.3102498054504395,0.3250007629394531,2096.0,2054.0,2189.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,2.9364,0.49,98.43900000000001
0.1490,7.3529791831970215,0.3250007629394531,2098.0,2054.0,2190.0,2172.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.1811,0.735,98.43900000000001
0.1500,7.395419120788574,0.3250007629394531,2098.0,2056.0,2192.0,2171.0,2052.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.6705,0.49,113.982
0.1510,7.437565326690674,0.3250007629394531,2096.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.245,103.62
0.1520,7.479419231414795,0.3250007629394531,2098.0,2056.0,2192.0,2172.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.6705,0.735,108.801
0.1530,7.5209784507751465,0.3250007629394531,2097.0,2052.0,2190.0,2170.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.245,98.43900000000001
0.1540,7.562239170074463,0.3250007629394531,2098.0,2054.0,2191.0,2169.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.0,98.43900000000001
0.1550,7.6032023429870605,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,108.801
0.1560,7.643865585327148,0.3250007629394531,2098.0,2054.0,2192.0,2172.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.6705,0.735,108.801
0.1570,7.684226036071777,0.3250007629394531,2098.0,2053.0,2193.0,2172.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.9152,0.735,98.43900000000001
0.1580,7.724283218383789,0.3250007629394531,2099.0,2054.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.1811,0.49,103.62
0.1590,7.764036178588867,0.3250007629394531,2097.0,2052.0,2191.0,2172.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.4258,0.735,103.62
0.1600,7.8034820556640625,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,103.62
0.1610,7.842619895935059,0.3250007629394531,2097.0,2052.0,2191.0,2171.0,2048.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.4258,0.49,93.258
0.1620,7.881448268890381,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,113.982
0.1630,7.9199652671813965,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,103.62
0.1640,7.958169937133789,0.3250007629394531,2099.0,2053.0,2192.0,2171.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.6705,0.49,103.62
0.1650,7.996060371398926,0.3250007629394531,2098.0,2056.0,2191.0,2173.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.4258,0.98,108.801
0.1660,8.033635139465332,0.3250007629394531,2096.0,2053.0,2188.0,2172.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,2.6917,0.735,98.43900000000001
0.1670,8.070892333984375,0.3250007629394531,2096.0,2054.0,2191.0,2172.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.735,103.62
0.1680,8.107831954956055,0.3250007629394531,2097.0,2055.0,2192.0,2171.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,3.6705,0.49,108.801
0.1690,8.144450187683105,0.3250007629394531,2097.0,2053.0,2189.0,2170.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,2.9364,0.245,98.43900000000001
0.1700,8.180747032165527,0.3250007629394531,2097.0,2053.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.4258,0.49,103.62
0.1710,8.216721534729004,0.3250007629394531,2096.0,2053.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.245,98.43900000000001
0.1720,8.252370834350586,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,103.62
0.1730,8.287694931030273,0.3250007629394531,2097.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.49,103.62
0.1740,8.322691917419434,0.3250007629394531,2098.0,2052.0,2191.0,2173.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,0.9844,3.4258,0.98,98.43900000000001
0.1750,8.35736083984375,0.3250007629394531,2096.0,2054.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.49,103.62
0.1760,8.391698837280273,0.3250007629394531,2096.0,2054.0,2191.0,2171.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.49,108.801
0.1770,8.425704956054688,0.3250007629394531,2097.0,2052.0,2190.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.49,98.43900000000001
0.1780,8.459379196166992,0.3250007629394531,2098.0,2055.0,2192.0,2172.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.6705,0.735,108.801
0.1790,8.492719650268555,0.3250007629394531,2097.0,2054.0,2190.0,2169.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.0,103.62
0.1800,8.525725364685059,0.3250007629394531,2097.0,2051.0,2190.0,2170.0,2047.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,0.7383000000000001,3.1811,0.245,88.077
0.1810,8.558393478393555,0.3250007629394531,2097.0,2053.0,2189.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,2.9364,0.245,98.43900000000001
0.1820,8.59072494506836,0.3250007629394531,2095.0,2054.0,2189.0,2170.0,2050.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,2.9364,0.245,103.62
0.1830,8.622715950012207,0.3250007629394531,2097.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.49,103.62
0.1840,8.654366493225098,0.3250007629394531,2098.0,2055.0,2190.0,2172.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.1811,0.735,103.62
0.1850,8.685676574707031,0.3250007629394531,2100.0,2054.0,2191.0,2173.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,2.1654,1.4766000000000001,3.4258,0.98,98.43900000000001
0.1860,8.716643333435059,0.3250007629394531,2097.0,2054.0,2192.0,2172.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.6705,0.735,108.801
0.1870,8.747265815734863,0.3250007629394531,2097.0,2054.0,2190.0,2173.0,2048.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.98,93.258
0.1880,8.777543067932129,0.3250007629394531,2096.0,2054.0,2192.0,2169.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.6705,0.0,103.62
0.1890,8.807473182678223,0.3250007629394531,2095.0,2054.0,2189.0,2169.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,2.9364,0.0,103.62
0.1900,8.837056159973145,0.3250007629394531,2096.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,2.9364,0.49,103.62
0.1910,8.866290092468262,0.3250007629394531,2096.0,2052.0,2190.0,2170.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,0.9844,3.1811,0.245,98.43900000000001
0.1920,8.895174026489258,0.3250007629394531,2097.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,2.9364,0.49,103.62
0.1930,8.9237060546875,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,98.43900000000001
0.1940,8.951887130737305,0.3250007629394531,2098.0,2056.0,2191.0,2173.0,2052.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.9688,3.4258,0.98,113.982
0.1950,8.979713439941406,0.3250007629394531,2098.0,2055.0,2192.0,2172.0,2052.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.6705,0.735,113.982
0.1960,9.007185935974121,0.3250007629394531,2097.0,2055.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,3.4258,0.49,103.62
0.1970,9.034302711486816,0.3250007629394531,2098.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.4258,0.49,103.62
0.1980,9.061062812805176,0.3250007629394531,2095.0,2055.0,2191.0,2171.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,0.9624,1.7227000000000001,3.4258,0.49,108.801
0.1990,9.087465286254883,0.3250007629394531,2094.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.7218,1.4766000000000001,3.4258,0.245,103.62
0.2000,9.113509178161621,0.3250007629394531,2097.0,2053.0,2191.0,2168.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.4258,-0.245,98.43900000000001
0.2010,9.139192581176758,0.3250007629394531,2096.0,2052.0,2189.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,0.9844,2.9364,0.245,98.43900000000001
0.2020,9.164515495300293,0.3250007629394531,2097.0,2054.0,2190.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.49,103.62
0.2030,9.18947696685791,0.3250007629394531,2097.0,2053.0,2190.0,2171.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.1811,0.49,98.43900000000001
0.2040,9.214076042175293,0.3250007629394531,2096.0,2055.0,2190.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.7227000000000001,3.1811,0.245,103.62
0.2050,9.238310813903809,0.3250007629394531,2099.0,2054.0,2191.0,2173.0,2051.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.4258,0.98,108.801
0.2060,9.26218032836914,0.3250007629394531,2098.0,2054.0,2192.0,2171.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.6705,0.49,103.62
0.2070,9.285684585571289,0.3250007629394531,2096.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,2.9364,0.49,103.62
0.2080,9.308822631835938,0.3250007629394531,2097.0,2053.0,2191.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.4258,0.49,98.43900000000001
0.2090,9.331592559814453,0.3250007629394531,2100.0,2052.0,2190.0,2169.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,2.1654,0.9844,3.1811,0.0,98.43900000000001
0.2100,9.353994369506836,0.3250007629394531,2096.0,2054.0,2190.0,2170.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.1811,0.245,103.62
0.2110,9.376026153564453,0.3250007629394531,2099.0,2054.0,2190.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.1811,0.49,98.43900000000001
0.2120,9.397688865661621,0.3250007629394531,2099.0,2053.0,2191.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.4258,0.49,103.62
0.2130,9.41897964477539,0.3250007629394531,2097.0,2055.0,2189.0,2171.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,2.9364,0.49,108.801
0.2140,9.439899444580078,0.3250007629394531,2096.0,2054.0,2191.0,2172.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.735,108.801
0.2150,9.460447311401367,0.3250007629394531,2098.0,2054.0,2193.0,2170.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.9152,0.245,103.62
0.2160,9.480620384216309,0.3250007629394531,2097.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.4258,0.245,103.62
0.2170,9.500418663024902,0.3250007629394531,2098.0,2055.0,2191.0,2170.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.4258,0.245,108.801
0.2180,9.519843101501465,0.3250007629394531,2097.0,2053.0,2192.0,2171.0,2049.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,1.2305000000000001,3.6705,0.49,98.43900000000001
0.2190,9.538890838623047,0.3250007629394531,2097.0,2052.0,2190.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.49,98.43900000000001
0.2200,9.557561874389648,0.3250007629394531,2095.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,3.1811,0.245,98.43900000000001
0.2210,9.57585620880127,0.3250007629394531,2097.0,2052.0,2190.0,2171.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,0.9844,3.1811,0.49,98.43900000000001
0.2220,9.593771934509277,0.3250007629394531,2097.0,2051.0,2190.0,2171.0,2048.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.4436,0.7383000000000001,3.1811,0.49,93.258
0.2230,9.611310005187988,0.3250007629394531,2097.0,2054.0,2189.0,2170.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,2.9364,0.245,108.801
0.2240,9.628467559814453,0.3250007629394531,2096.0,2055.0,2190.0,2172.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.7227000000000001,3.1811,0.735,108.801
0.2250,9.645244598388672,0.3250007629394531,2097.0,2054.0,2193.0,2170.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.9152,0.245,108.801
0.2260,9.661642074584961,0.3250007629394531,2097.0,2055.0,2192.0,2171.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.7227000000000001,3.6705,0.49,108.801
0.2270,9.677657127380371,0.3250007629394531,2098.0,2054.0,2193.0,2169.0,2050.0,-1.69140625,0.2890625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.9152,0.0,103.62
0.2280,9.693290710449219,0.3250007629394531,2098.0,2055.0,2190.0,2172.0,2051.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.1811,0.735,108.801
0.2290,9.708541870117188,0.3250007629394531,2096.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.245,103.62
0.2300,9.723409652709961,0.3250007629394531,2098.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.1811,0.245,98.43900000000001
0.2310,9.737893104553223,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,98.43900000000001
0.2320,9.751992225646973,0.3250007629394531,2095.0,2054.0,2189.0,2169.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,2.9364,0.0,98.43900000000001
0.2330,9.765707015991211,0.3250007629394531,2096.0,2053.0,2190.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.49,103.62
0.2340,9.779034614562988,0.3250007629394531,2096.0,2054.0,2191.0,2170.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,3.4258,0.245,103.62
0.2350,9.791976928710938,0.3250007629394531,2098.0,2055.0,2193.0,2173.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.9152,0.98,103.62
0.2360,9.804533958435059,0.3250007629394531,2099.0,2055.0,2191.0,2172.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.9248,1.7227000000000001,3.4258,0.735,103.62
0.2370,9.816701889038086,0.3250007629394531,2099.0,2054.0,2192.0,2171.0,2052.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.9248,1.4766000000000001,3.6705,0.49,113.982
0.2380,9.828483581542969,0.3250007629394531,2091.0,2054.0,2191.0,2171.0,2050.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.0,1.4766000000000001,3.4258,0.49,103.62
0.2390,9.839877128601074,0.3250007629394531,2098.0,2053.0,2192.0,2173.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.6705,0.98,103.62
0.2400,9.850881576538086,0.3250007629394531,2097.0,2054.0,2190.0,2170.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,3.1811,0.245,98.43900000000001
0.2410,9.861496925354004,0.3250007629394531,2098.0,2054.0,2192.0,2171.0,2050.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.4766000000000001,3.6705,0.49,103.62
0.2420,9.871724128723145,0.3250007629394531,2096.0,2053.0,2190.0,2169.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,1.203,1.2305000000000001,3.1811,0.0,98.43900000000001
0.2430,9.881561279296875,0.3250007629394531,2096.0,2054.0,2189.0,2170.0,2049.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.203,1.4766000000000001,2.9364,0.245,98.43900000000001
0.2440,9.891007423400879,0.3250007629394531,2099.0,2053.0,2191.0,2170.0,2049.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.9248,1.2305000000000001,3.4258,0.245,98.43900000000001
0.2450,9.900063514709473,0.3250007629394531,2095.0,2054.0,2190.0,2171.0,2049.0,-1.69140625,0.6640625,0.0,0.0,0.0,0.0,0.0,0.9624,1.4766000000000001,3.1811,0.49,98.43900000000001
0.2460,9.908729553222656,0.3250007629394531,2097.0,2054.0,2189.0,2171.0,2050.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,1.4436,1.4766000000000001,2.9364,0.49,103.62
0.2470,9.917003631591797,0.3250007629394531,2098.0,2053.0,2191.0,2171.0,2050.0,-1.69140625,0.5390625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.2305000000000001,3.4258,0.49,103.62
0.2480,9.924886703491211,0.3250007629394531,2095.0,2055.0,2190.0,2170.0,2051.0,-1.69140625,0.7890625,0.0,0.0,0.0,0.0,0.0,0.9624,1.7227000000000001,3.1811,0.245,108.801
0.2490,9.932376861572266,0.3250007629394531,2096.0,2055.0,2189.0,2171.0,2051.0,-1.69140625,0.9140625,0.0,0.0,0.0,0.0,0.0,1.203,1.7227000000000001,2.9364,0.49,108.801
0.2500,9.939476013183594,0.3250007629394531,2098.0,2055.0,2192.0,2172.0,2051.0,-1.69140625,0.4140625,0.0,0.0,0.0,0.0,0.0,1.6842000000000001,1.7227000000000001,3.6705,0.735,108.801
